Date,NoDur,Durbl,Manuf,Enrgy,HiTec,Telcm,Shops,Hlth ,Utils,Other
1952-04,47.24,113.02,87.82,357.13,118.02,645.81,60.85,85.69,104.76,52.35
1952-05,45.58,109.59,81.81,329.55,113.88,640.99,59.55,80.83,102.45,50.5
1952-06,46.24,112.21,84.7,337.83,116.83,647.48,60.74,82.53,105.06,51.6
1952-07,48.28,116.26,88.81,355.13,118.44,742.73,62.45,82.53,112.62,53.85
1952-08,48.47,119.15,90.63,351.24,119.94,744.55,63.54,78.77,114.47,54.38
1952-09,48.61,119.82,88.47,338.28,119.45,751.03,62.93,77.97,116.1,54.02
1952-10,46.96,118.76,86.32,323.46,119.89,737.71,62.26,73.28,115.84,53.02
1952-11,46.45,120.1,85.07,324.35,118.46,744.48,61.45,72.15,115.78,52.02
1952-12,48.84,126.11,91.5,327.2,128.84,773.49,63.59,76.93,121.17,55.33
1953-01,49.29,134.77,93.55,341.78,131.85,770.67,63.98,75.15,122.98,57.07
1953-02,50.27,134.26,94.1,331.36,128.81,887.05,65.06,71.14,123.72,57.56
1953-03,51.2,130.84,92.44,329.07,130.96,883.11,64.55,72.29,123.82,57.06
1953-04,50.06,124.98,90.66,326.99,129.16,867.01,64.0,71.82,123.41,55.95
1953-05,49.91,122.49,88.3,309.94,128.51,857.99,63.31,69.06,119.37,54.96
1953-06,49.7,120.66,87.88,312.22,129.58,861.0,63.95,68.7,118.64,55.39
1953-07,49.52,117.57,84.93,313.63,123.2,877.15,61.84,64.1,119.78,53.42
1953-08,51.03,118.38,86.97,325.84,126.03,885.39,62.93,66.38,123.43,54.08
1953-09,49.12,109.06,82.11,301.29,120.08,877.82,61.72,66.11,122.47,50.09
1953-10,48.97,109.05,82.76,295.24,123.28,880.64,61.55,66.14,123.79,49.37
1953-11,49.23,117.46,87.77,311.56,132.07,892.86,61.97,67.76,128.88,51.09
1953-12,48.97,116.09,90.43,313.44,137.72,912.77,63.38,72.65,132.11,52.02
1954-01,48.4,114.53,90.57,314.45,137.4,904.68,63.71,71.26,132.37,50.4
1954-02,50.36,120.58,94.56,341.48,146.8,921.79,65.67,75.24,136.29,53.65
1954-03,49.78,120.83,94.72,347.58,153.8,945.45,65.48,74.73,137.96,54.13
1954-04,50.23,124.95,99.3,362.19,166.35,948.8,65.53,74.7,141.27,54.81
1954-05,50.64,131.85,105.15,384.33,181.38,967.42,66.41,75.45,142.58,56.3
